ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Embedding,ScoreType,Score,Rank,ID2,GPT4oScore1,GPT4oScore2,Topic,Gender_org,Gender,Age,Nationality,Ethnicity_org,Multiple_Ethnicity,Ethnicity,Ethnicity1,Highest_Degree_org,Education1,Education_EMNLP,Education,Education3,Education2,Handedness,Language,SpecificLanguage,Exposure_Age,Exposure_Length,Length_of_Stay,Writing_Interest,Writing_Strength,P_burst,R_burst,MeanPause,WithinWordPause,BetweenWordPause,MeanDeletion,ProportionDeletion,MeanInsertion,ProportionInsertion,IntervalVariance,MTLD,TUnitLength,DependencyDepth,DependencyCosSim,Readability,LSACohesion,ArgumentOverlap,ConnectiveVariety,Claude3.7Score1,Claude3.7Score2
65172301,-9.476911216,2.530916583,-0.991295801,0.426150375,-1.310324669,-0.828573547,-0.209573631,2.089510766,3.484337441,-5.980972854,5.696240384,-0.713249373,-0.088283868,GPT4o,3.5,3964,65172301a,4,3,Happ,Man,Men,40,United States of America,Asian,NA,Asian,Other,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,left-handed,English,NA,NA,NA,NA,4,4,41.6984127,13.33502538,1.637839646,0.403224719,1.122219048,6.239583333,0.185678859,21.35772358,0.814321141,204.1698911,74.0248,12.5769,2.7829,0.5936,55.74,0.01,0.0806,0.0694,3,3
65172301,-9.476911216,2.530916583,-0.991295801,0.426150375,-1.310324669,-0.828573547,-0.209573631,2.089510766,3.484337441,-5.980972854,5.696240384,-0.713249373,-0.088283868,Claude3.7,3,3964,65172301a,4,3,Happ,Man,Men,40,United States of America,Asian,NA,Asian,Other,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,left-handed,English,NA,NA,NA,NA,4,4,41.6984127,13.33502538,1.637839646,0.403224719,1.122219048,6.239583333,0.185678859,21.35772358,0.814321141,204.1698911,74.0248,12.5769,2.7829,0.5936,55.74,0.01,0.0806,0.0694,3,3
46889810,-18.19166267,-15.94866528,-9.221733554,-3.615318114,-2.613804292,3.095210154,1.170676606,3.240709581,-2.247642595,0.64934529,-1.792900728,-2.469077703,-0.033884756,GPT4o,3,4010,46889810a,3,3,Happ,Man,Men,37,United States of America,Hispanic or Latino,NA,Latino,Other,No schooling completed,HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,4,4,80.72727273,17.93939394,4.109201681,0.398887097,0.765881119,2.714285714,0.069669984,24.66666667,0.930330016,286.1701902,65.7708,14.25,2.6105,0.5384,55.74,0.0441,0.1185,0.0417,2,2
46889810,-18.19166267,-15.94866528,-9.221733554,-3.615318114,-2.613804292,3.095210154,1.170676606,3.240709581,-2.247642595,0.64934529,-1.792900728,-2.469077703,-0.033884756,Human,3,4010,46889810a,3,3,Happ,Man,Men,37,United States of America,Hispanic or Latino,NA,Latino,Other,No schooling completed,HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,4,4,80.72727273,17.93939394,4.109201681,0.398887097,0.765881119,2.714285714,0.069669984,24.66666667,0.930330016,286.1701902,65.7708,14.25,2.6105,0.5384,55.74,0.0441,0.1185,0.0417,2,2
46889810,-18.19166267,-15.94866528,-9.221733554,-3.615318114,-2.613804292,3.095210154,1.170676606,3.240709581,-2.247642595,0.64934529,-1.792900728,-2.469077703,-0.033884756,Claude3.7,2,4010,46889810a,3,3,Happ,Man,Men,37,United States of America,Hispanic or Latino,NA,Latino,Other,No schooling completed,HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,4,4,80.72727273,17.93939394,4.109201681,0.398887097,0.765881119,2.714285714,0.069669984,24.66666667,0.930330016,286.1701902,65.7708,14.25,2.6105,0.5384,55.74,0.0441,0.1185,0.0417,2,2
38625681,15.35896251,9.85005569,-13.30064197,3.666768203,-4.818818624,3.624535809,-3.696620117,2.491004008,0.225005864,-4.10474468,-1.672074583,0.938728195,-0.154671751,GPT4o,4,2799,38625681a,4,4,App,Woman,Women,48,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,3,45.13333333,8.427385892,1.470054187,0.427293173,0.599520833,3.966666667,0.189868369,13.45033113,0.810131631,141.3541258,67.2475,11.0417,2.7849,0.5421,55.74,0.0117,0.0388,0.0278,3,3
38625681,15.35896251,9.85005569,-13.30064197,3.666768203,-4.818818624,3.624535809,-3.696620117,2.491004008,0.225005864,-4.10474468,-1.672074583,0.938728195,-0.154671751,Human,3.5,2799,38625681a,4,4,App,Woman,Women,48,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,3,45.13333333,8.427385892,1.470054187,0.427293173,0.599520833,3.966666667,0.189868369,13.45033113,0.810131631,141.3541258,67.2475,11.0417,2.7849,0.5421,55.74,0.0117,0.0388,0.0278,3,3
38625681,15.35896251,9.85005569,-13.30064197,3.666768203,-4.818818624,3.624535809,-3.696620117,2.491004008,0.225005864,-4.10474468,-1.672074583,0.938728195,-0.154671751,Claude3.7,3,2799,38625681a,4,4,App,Woman,Women,48,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,2,3,45.13333333,8.427385892,1.470054187,0.427293173,0.599520833,3.966666667,0.189868369,13.45033113,0.810131631,141.3541258,67.2475,11.0417,2.7849,0.5421,55.74,0.0117,0.0388,0.0278,3,3
80638564,-14.49030543,15.04954883,4.149564166,4.063711218,0.918672619,4.769003879,2.106694571,3.972459118,1.748014459,-1.15409972,4.383086063,0.457870598,-0.128847998,GPT4o,4,4562,80638564a,4,4,Comp,Woman,Women,30,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,25.43956044,11.40394089,2.164345588,0.539709821,2.69318,7.225490196,0.241480996,18.97540984,0.758519004,181.2151882,92.8076,11,2.5076,0.6131,55.74,0.0417,0.1431,0.1389,3,3
80638564,-14.49030543,15.04954883,4.149564166,4.063711218,0.918672619,4.769003879,2.106694571,3.972459118,1.748014459,-1.15409972,4.383086063,0.457870598,-0.128847998,Human,4,4562,80638564a,4,4,Comp,Woman,Women,30,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,25.43956044,11.40394089,2.164345588,0.539709821,2.69318,7.225490196,0.241480996,18.97540984,0.758519004,181.2151882,92.8076,11,2.5076,0.6131,55.74,0.0417,0.1431,0.1389,3,3
80638564,-14.49030543,15.04954883,4.149564166,4.063711218,0.918672619,4.769003879,2.106694571,3.972459118,1.748014459,-1.15409972,4.383086063,0.457870598,-0.128847998,Claude3.7,3,4562,80638564a,4,4,Comp,Woman,Women,30,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,25.43956044,11.40394089,2.164345588,0.539709821,2.69318,7.225490196,0.241480996,18.97540984,0.758519004,181.2151882,92.8076,11,2.5076,0.6131,55.74,0.0417,0.1431,0.1389,3,3
93823564,7.805193649,4.495138253,-10.5296392,5.863745546,-3.524009946,-7.997793179,5.239270082,-3.092736346,1.477385685,-1.945614599,6.823855572,-2.431858278,-0.027338669,Human,2.5,3755,93823564a,2,2,App,Man,Men,36,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,25.04615385,11.30555556,1.281334082,0.534501462,1.088011062,2.222222222,0.089485459,17.31914894,0.910514541,151.9793846,62.427,12.5714,2.5871,0.609,55.74,0.0397,0.0786,0.0278,2,2
93823564,7.805193649,4.495138253,-10.5296392,5.863745546,-3.524009946,-7.997793179,5.239270082,-3.092736346,1.477385685,-1.945614599,6.823855572,-2.431858278,-0.027338669,GPT4o,2,3755,93823564a,2,2,App,Man,Men,36,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,25.04615385,11.30555556,1.281334082,0.534501462,1.088011062,2.222222222,0.089485459,17.31914894,0.910514541,151.9793846,62.427,12.5714,2.5871,0.609,55.74,0.0397,0.0786,0.0278,2,2
93823564,7.805193649,4.495138253,-10.5296392,5.863745546,-3.524009946,-7.997793179,5.239270082,-3.092736346,1.477385685,-1.945614599,6.823855572,-2.431858278,-0.027338669,Claude3.7,2,3755,93823564a,2,2,App,Man,Men,36,United States of America,Black or African American,NA,African,African,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,25.04615385,11.30555556,1.281334082,0.534501462,1.088011062,2.222222222,0.089485459,17.31914894,0.910514541,151.9793846,62.427,12.5714,2.5871,0.609,55.74,0.0397,0.0786,0.0278,2,2
79102427,14.30214962,-3.709130119,8.690880605,1.607464665,-2.767406546,5.065620456,-5.833168397,-4.98719548,-2.433670366,2.449350342,2.838673621,-1.1267295,-0.116607864,GPT4o,4,3423,79102427a,4,4,Mat,Man,Men,49,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,5,38.65789474,28.80392157,3.600916129,0.505559322,1.951365854,1.6,0.026507621,31.25531915,0.973492379,160.8128312,68.4208,13.0526,3.0363,0.544,55.74,0.0216,0.0649,0.0139,3,3
79102427,14.30214962,-3.709130119,8.690880605,1.607464665,-2.767406546,5.065620456,-5.833168397,-4.98719548,-2.433670366,2.449350342,2.838673621,-1.1267295,-0.116607864,Human,3.5,3423,79102427a,4,4,Mat,Man,Men,49,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,5,38.65789474,28.80392157,3.600916129,0.505559322,1.951365854,1.6,0.026507621,31.25531915,0.973492379,160.8128312,68.4208,13.0526,3.0363,0.544,55.74,0.0216,0.0649,0.0139,3,3
79102427,14.30214962,-3.709130119,8.690880605,1.607464665,-2.767406546,5.065620456,-5.833168397,-4.98719548,-2.433670366,2.449350342,2.838673621,-1.1267295,-0.116607864,Claude3.7,3,3423,79102427a,4,4,Mat,Man,Men,49,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,1,5,38.65789474,28.80392157,3.600916129,0.505559322,1.951365854,1.6,0.026507621,31.25531915,0.973492379,160.8128312,68.4208,13.0526,3.0363,0.544,55.74,0.0216,0.0649,0.0139,3,3
22437408,-20.6914497,-15.40557446,-6.891169852,13.95602436,-5.417128718,1.861843454,-3.768046215,-6.031747281,-1.235779457,0.694668873,-6.070246806,1.170066229,-0.091249157,Human,2.5,517,22437408a,2,2,Happ,Woman,Women,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,12.13761468,25.94117647,1.502069808,0.457195084,2.813413625,2.88,0.051612903,34.81578947,0.948387097,120.6851275,32.4615,9.1304,2.3714,0.587,55.74,0.066,0.3241,0.0694,2,2
22437408,-20.6914497,-15.40557446,-6.891169852,13.95602436,-5.417128718,1.861843454,-3.768046215,-6.031747281,-1.235779457,0.694668873,-6.070246806,1.170066229,-0.091249157,GPT4o,2,517,22437408a,2,2,Happ,Woman,Women,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,12.13761468,25.94117647,1.502069808,0.457195084,2.813413625,2.88,0.051612903,34.81578947,0.948387097,120.6851275,32.4615,9.1304,2.3714,0.587,55.74,0.066,0.3241,0.0694,2,2
22437408,-20.6914497,-15.40557446,-6.891169852,13.95602436,-5.417128718,1.861843454,-3.768046215,-6.031747281,-1.235779457,0.694668873,-6.070246806,1.170066229,-0.091249157,Claude3.7,2,517,22437408a,2,2,Happ,Woman,Women,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,5,12.13761468,25.94117647,1.502069808,0.457195084,2.813413625,2.88,0.051612903,34.81578947,0.948387097,120.6851275,32.4615,9.1304,2.3714,0.587,55.74,0.066,0.3241,0.0694,2,2
79819372,14.59150161,-13.11285953,24.99315497,8.041886355,-10.78702436,-1.331552985,3.071488096,1.926918588,-1.984467291,0.372057286,4.946029782,1.799588683,-0.032037406,Human,3,1945,79819372a,2,2,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,18.98701299,19.49333333,1.228344803,0.555051222,1.195973872,2.868421053,0.069382559,21.5,0.930617441,112.0840954,55.952,18.8182,3.8937,0.7192,55.74,0.0848,0.2076,0.0694,2,2
79819372,14.59150161,-13.11285953,24.99315497,8.041886355,-10.78702436,-1.331552985,3.071488096,1.926918588,-1.984467291,0.372057286,4.946029782,1.799588683,-0.032037406,GPT4o,2,1945,79819372a,2,2,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,18.98701299,19.49333333,1.228344803,0.555051222,1.195973872,2.868421053,0.069382559,21.5,0.930617441,112.0840954,55.952,18.8182,3.8937,0.7192,55.74,0.0848,0.2076,0.0694,2,2
79819372,14.59150161,-13.11285953,24.99315497,8.041886355,-10.78702436,-1.331552985,3.071488096,1.926918588,-1.984467291,0.372057286,4.946029782,1.799588683,-0.032037406,Claude3.7,2,1945,79819372a,2,2,Mat,Woman,Women,32,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,18.98701299,19.49333333,1.228344803,0.555051222,1.195973872,2.868421053,0.069382559,21.5,0.930617441,112.0840954,55.952,18.8182,3.8937,0.7192,55.74,0.0848,0.2076,0.0694,2,2
83886546,-13.69104528,-10.31344955,-0.36848202,8.358950061,-2.549815656,0.39075829,0.064983815,-4.325357215,3.078135078,-6.739617419,1.683907183,-0.082382492,-0.090643457,GPT4o,2,2558,83886546a,2,2,Happ,Woman,Women,49,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,12.30769231,16.66666667,1.772822785,0.624224234,2.241343558,8.425531915,0.198396794,26.2295082,0.801603206,64.41876883,59.8316,11.2778,2.601,0.5887,55.74,0.031,0.1249,0.0278,2,2
83886546,-13.69104528,-10.31344955,-0.36848202,8.358950061,-2.549815656,0.39075829,0.064983815,-4.325357215,3.078135078,-6.739617419,1.683907183,-0.082382492,-0.090643457,Human,2,2558,83886546a,2,2,Happ,Woman,Women,49,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,12.30769231,16.66666667,1.772822785,0.624224234,2.241343558,8.425531915,0.198396794,26.2295082,0.801603206,64.41876883,59.8316,11.2778,2.601,0.5887,55.74,0.031,0.1249,0.0278,2,2
83886546,-13.69104528,-10.31344955,-0.36848202,8.358950061,-2.549815656,0.39075829,0.064983815,-4.325357215,3.078135078,-6.739617419,1.683907183,-0.082382492,-0.090643457,Claude3.7,2,2558,83886546a,2,2,Happ,Woman,Women,49,United States of America,White,NA,White,White,Master,Master&Above,Mas,Graduate,Mas,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,4,12.30769231,16.66666667,1.772822785,0.624224234,2.241343558,8.425531915,0.198396794,26.2295082,0.801603206,64.41876883,59.8316,11.2778,2.601,0.5887,55.74,0.031,0.1249,0.0278,2,2
97389861,18.35015808,5.592110887,-11.09382223,10.5607183,-3.738522433,-1.450073964,-1.654332571,-0.831565334,-0.721505063,-0.904632274,-1.280340963,-2.530146651,-0.112864405,Human,2.5,3386,97389861a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,36.02222222,21.32894737,1.837091803,0.477305556,3.177094463,2.026315789,0.045347468,36.02222222,0.954652532,88.16707624,61.9899,11.8824,3.0297,0.5826,55.74,0.0376,0.1311,0.0972,2,2
97389861,18.35015808,5.592110887,-11.09382223,10.5607183,-3.738522433,-1.450073964,-1.654332571,-0.831565334,-0.721505063,-0.904632274,-1.280340963,-2.530146651,-0.112864405,GPT4o,2,3386,97389861a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,36.02222222,21.32894737,1.837091803,0.477305556,3.177094463,2.026315789,0.045347468,36.02222222,0.954652532,88.16707624,61.9899,11.8824,3.0297,0.5826,55.74,0.0376,0.1311,0.0972,2,2
97389861,18.35015808,5.592110887,-11.09382223,10.5607183,-3.738522433,-1.450073964,-1.654332571,-0.831565334,-0.721505063,-0.904632274,-1.280340963,-2.530146651,-0.112864405,Claude3.7,2,3386,97389861a,2,2,App,Man,Men,25,United States of America,White,NA,White,White,Bachelor,Bachelor,Bach,Bachelor,Bach,Bachelor&Master,right-handed,English,NA,NA,NA,NA,4,3,36.02222222,21.32894737,1.837091803,0.477305556,3.177094463,2.026315789,0.045347468,36.02222222,0.954652532,88.16707624,61.9899,11.8824,3.0297,0.5826,55.74,0.0376,0.1311,0.0972,2,2
77920996,3.351501826,-3.783214488,8.220323686,2.251595848,-2.046571782,-2.465436636,1.863702744,-3.313569577,-5.374672151,-2.964950846,7.605761751,-1.178206787,-0.063369161,Human,3,4733,77920996a,2,2,Mat,Man,Men,29,United States of America,Black or African American,NA,African,African,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,4,4,27.45121951,28.85897436,0.804523629,0.528302083,0.906076433,3.025641026,0.049810046,47.89361702,0.950189954,68.20467563,82.9147,11.5758,3.822,0.6895,55.68,0.0245,0.0356,0.0833,3,3
77920996,3.351501826,-3.783214488,8.220323686,2.251595848,-2.046571782,-2.465436636,1.863702744,-3.313569577,-5.374672151,-2.964950846,7.605761751,-1.178206787,-0.063369161,GPT4o,2,4733,77920996a,2,2,Mat,Man,Men,29,United States of America,Black or African American,NA,African,African,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,4,4,27.45121951,28.85897436,0.804523629,0.528302083,0.906076433,3.025641026,0.049810046,47.89361702,0.950189954,68.20467563,82.9147,11.5758,3.822,0.6895,55.68,0.0245,0.0356,0.0833,3,3
77920996,3.351501826,-3.783214488,8.220323686,2.251595848,-2.046571782,-2.465436636,1.863702744,-3.313569577,-5.374672151,-2.964950846,7.605761751,-1.178206787,-0.063369161,Claude3.7,3,4733,77920996a,2,2,Mat,Man,Men,29,United States of America,Black or African American,NA,African,African,"High school graduate, diploma or the equivalent (for example: GED)",HighSchool&Other,HS,HSBelow,HS,HighSchool,right-handed,English,NA,NA,NA,NA,4,4,27.45121951,28.85897436,0.804523629,0.528302083,0.906076433,3.025641026,0.049810046,47.89361702,0.950189954,68.20467563,82.9147,11.5758,3.822,0.6895,55.68,0.0245,0.0356,0.0833,3,3
37201028,17.48548039,5.042567553,-12.40068139,3.552000717,-0.101148847,3.468484235,-6.948464167,1.662675341,-2.470157986,-0.658740035,5.043735256,-0.356387386,-0.136606826,GPT4o,3,4634,37201028a,3,3,App,Man,Men,40,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,40.93478261,18.2815534,6.136075117,0.571857143,0.992011628,4.816326531,0.111373289,26.9,0.888626711,358.7986281,88.0548,12.375,3.1347,0.5898,55.68,0.0103,0.0849,0.0556,3,3
37201028,17.48548039,5.042567553,-12.40068139,3.552000717,-0.101148847,3.468484235,-6.948464167,1.662675341,-2.470157986,-0.658740035,5.043735256,-0.356387386,-0.136606826,Human,3,4634,37201028a,3,3,App,Man,Men,40,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,40.93478261,18.2815534,6.136075117,0.571857143,0.992011628,4.816326531,0.111373289,26.9,0.888626711,358.7986281,88.0548,12.375,3.1347,0.5898,55.68,0.0103,0.0849,0.0556,3,3
37201028,17.48548039,5.042567553,-12.40068139,3.552000717,-0.101148847,3.468484235,-6.948464167,1.662675341,-2.470157986,-0.658740035,5.043735256,-0.356387386,-0.136606826,Claude3.7,3,4634,37201028a,3,3,App,Man,Men,40,United States of America,White,NA,White,White,"Some college credit, no degree",HighSchool&Other,Bach,Bachelor,Coll,SomeCollegeCredit,right-handed,English,NA,NA,NA,NA,3,3,40.93478261,18.2815534,6.136075117,0.571857143,0.992011628,4.816326531,0.111373289,26.9,0.888626711,358.7986281,88.0548,12.375,3.1347,0.5898,55.68,0.0103,0.0849,0.0556,3,3
51570959,8.951036777,-13.06038892,7.934948563,-4.164639225,0.620976524,7.81965484,8.967914505,3.002915711,2.161461457,0.659873084,0.774908694,2.034096597,-0.095102617,GPT4o,3.5,1648,51570959a,4,3,Mat,Woman,Women,39,United States of America,White,NA,White,White,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,5,1,27.16393443,10.62179487,1.713063344,0.500831707,0.656521866,3.029850746,0.109139785,14.92792793,0.890860215,166.0850184,101.6823,11.1,3.1757,0.6704,55.68,0.0168,0.067,0.0972,3,3
51570959,8.951036777,-13.06038892,7.934948563,-4.164639225,0.620976524,7.81965484,8.967914505,3.002915711,2.161461457,0.659873084,0.774908694,2.034096597,-0.095102617,Human,3.5,1648,51570959a,4,3,Mat,Woman,Women,39,United States of America,White,NA,White,White,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,5,1,27.16393443,10.62179487,1.713063344,0.500831707,0.656521866,3.029850746,0.109139785,14.92792793,0.890860215,166.0850184,101.6823,11.1,3.1757,0.6704,55.68,0.0168,0.067,0.0972,3,3
51570959,8.951036777,-13.06038892,7.934948563,-4.164639225,0.620976524,7.81965484,8.967914505,3.002915711,2.161461457,0.659873084,0.774908694,2.034096597,-0.095102617,Claude3.7,3,1648,51570959a,4,3,Mat,Woman,Women,39,United States of America,White,NA,White,White,"Some high school, no diploma",HighSchool&Other,LowHS,HSBelow,LowHS,LowerThanHighSchool,right-handed,English,NA,NA,NA,NA,5,1,27.16393443,10.62179487,1.713063344,0.500831707,0.656521866,3.029850746,0.109139785,14.92792793,0.890860215,166.0850184,101.6823,11.1,3.1757,0.6704,55.68,0.0168,0.067,0.0972,3,3
